periodicity,seasonadj,geo_level,geography,ind_level,industry,ownercode,sex,agegrp,race,ethnicity,education,firmage,firmsize,year,quarter,agg_level,EarnHirNS,EmpEnd,sEarnHirNS,sEmpEnd,version
Q,U,S,29,4,5182,A05,0,A00,A0,A0,E0,0,0,2024,2,,,,-1,-1,QWI_F MO 29 1995:1-2024:2 V4.12.0 R2025Q3 qwipu_mo_20250812_0841
Q,U,S,29,A,00,A05,0,A00,A0,A0,E0,0,0,2024,2,,,,-1,-1,QWI_F MO 29 1995:1-2024:2 V4.12.0 R2025Q3 qwipu_mo_20250812_0841
Q,U,S,30,4,5182,A05,0,A00,A0,A0,E0,0,0,2020,1,,4275,490,1,1,QWI_F MT 30 1993:1-2024:4 V4.12.0 R2025Q3 qwipu_mt_20250812_1534
Q,U,S,30,A,00,A05,0,A00,A0,A0,E0,0,0,2020,1,,2357,367572,1,1,QWI_F MT 30 1993:1-2024:4 V4.12.0 R2025Q3 qwipu_mt_20250812_1534
Q,U,S,30,4,5182,A05,0,A00,A0,A0,E0,0,0,2020,2,,5760,489,1,1,QWI_F MT 30 1993:1-2024:4 V4.12.0 R2025Q3 qwipu_mt_20250812_1534
Q,U,S,30,A,00,A05,0,A00,A0,A0,E0,0,0,2020,2,,2493,377375,1,1,QWI_F MT 30 1993:1-2024:4 V4.12.0 R2025Q3 qwipu_mt_20250812_1534
Q,U,S,30,4,5182,A05,0,A00,A0,A0,E0,0,0,2020,3,,5663,484,1,1,QWI_F MT 30 1993:1-2024:4 V4.12.0 R2025Q3 qwipu_mt_20250812_1534
Q,U,S,30,A,00,A05,0,A00,A0,A0,E0,0,0,2020,3,,2663,384089,1,1,QWI_F MT 30 1993:1-2024:4 V4.12.0 R2025Q3 qwipu_mt_20250812_1534
Q,U,S,30,4,5182,A05,0,A00,A0,A0,E0,0,0,2020,4,,6642,492,1,1,QWI_F MT 30 1993:1-2024:4 V4.12.0 R2025Q3 qwipu_mt_20250812_1534
Q,U,S,30,A,00,A05,0,A00,A0,A0,E0,0,0,2020,4,,2742,380596,1,1,QWI_F MT 30 1993:1-2024:4 V4.12.0 R2025Q3 qwipu_mt_20250812_1534
Q,U,S,30,4,5182,A05,0,A00,A0,A0,E0,0,0,2021,1,,9731,468,1,1,QWI_F MT 30 1993:1-2024:4 V4.12.0 R2025Q3 qwipu_mt_20250812_1534
Q,U,S,30,A,00,A05,0,A00,A0,A0,E0,0,0,2021,1,,2592,383726,1,1,QWI_F MT 30 1993:1-2024:4 V4.12.0 R2025Q3 qwipu_mt_20250812_1534
Q,U,S,30,4,5182,A05,0,A00,A0,A0,E0,0,0,2021,2,,10228,480,1,1,QWI_F MT 30 1993:1-2024:4 V4.12.0 R2025Q3 qwipu_mt_20250812_1534
Q,U,S,30,A,00,A05,0,A00,A0,A0,E0,0,0,2021,2,,3113,405601,1,1,QWI_F MT 30 1993:1-2024:4 V4.12.0 R2025Q3 qwipu_mt_20250812_1534
Q,U,S,30,4,5182,A05,0,A00,A0,A0,E0,0,0,2021,3,,7982,495,1,1,QWI_F MT 30 1993:1-2024:4 V4.12.0 R2025Q3 qwipu_mt_20250812_1534
Q,U,S,30,A,00,A05,0,A00,A0,A0,E0,0,0,2021,3,,2961,403487,1,1,QWI_F MT 30 1993:1-2024:4 V4.12.0 R2025Q3 qwipu_mt_20250812_1534
Q,U,S,30,4,5182,A05,0,A00,A0,A0,E0,0,0,2021,4,,16535,492,1,1,QWI_F MT 30 1993:1-2024:4 V4.12.0 R2025Q3 qwipu_mt_20250812_1534
Q,U,S,30,A,00,A05,0,A00,A0,A0,E0,0,0,2021,4,,3251,398540,1,1,QWI_F MT 30 1993:1-2024:4 V4.12.0 R2025Q3 qwipu_mt_20250812_1534
Q,U,S,30,4,5182,A05,0,A00,A0,A0,E0,0,0,2022,1,,10545,403,1,1,QWI_F MT 30 1993:1-2024:4 V4.12.0 R2025Q3 qwipu_mt_20250812_1534
Q,U,S,30,A,00,A05,0,A00,A0,A0,E0,0,0,2022,1,,3008,403619,1,1,QWI_F MT 30 1993:1-2024:4 V4.12.0 R2025Q3 qwipu_mt_20250812_1534
Q,U,S,30,4,5182,A05,0,A00,A0,A0,E0,0,0,2022,2,,9187,406,1,1,QWI_F MT 30 1993:1-2024:4 V4.12.0 R2025Q3 qwipu_mt_20250812_1534
Q,U,S,30,A,00,A05,0,A00,A0,A0,E0,0,0,2022,2,,3478,424898,1,1,QWI_F MT 30 1993:1-2024:4 V4.12.0 R2025Q3 qwipu_mt_20250812_1534
Q,U,S,30,4,5182,A05,0,A00,A0,A0,E0,0,0,2022,3,,7702,413,1,1,QWI_F MT 30 1993:1-2024:4 V4.12.0 R2025Q3 qwipu_mt_20250812_1534
Q,U,S,30,A,00,A05,0,A00,A0,A0,E0,0,0,2022,3,,3512,419855,1,1,QWI_F MT 30 1993:1-2024:4 V4.12.0 R2025Q3 qwipu_mt_20250812_1534
Q,U,S,30,4,5182,A05,0,A00,A0,A0,E0,0,0,2022,4,,12646,405,1,1,QWI_F MT 30 1993:1-2024:4 V4.12.0 R2025Q3 qwipu_mt_20250812_1534
Q,U,S,30,A,00,A05,0,A00,A0,A0,E0,0,0,2022,4,,3343,411658,1,1,QWI_F MT 30 1993:1-2024:4 V4.12.0 R2025Q3 qwipu_mt_20250812_1534
Q,U,S,30,4,5182,A05,0,A00,A0,A0,E0,0,0,2023,1,,6427,411,1,1,QWI_F MT 30 1993:1-2024:4 V4.12.0 R2025Q3 qwipu_mt_20250812_1534
Q,U,S,30,A,00,A05,0,A00,A0,A0,E0,0,0,2023,1,,3115,414452,1,1,QWI_F MT 30 1993:1-2024:4 V4.12.0 R2025Q3 qwipu_mt_20250812_1534
Q,U,S,30,4,5182,A05,0,A00,A0,A0,E0,0,0,2023,2,,10919,421,1,1,QWI_F MT 30 1993:1-2024:4 V4.12.0 R2025Q3 qwipu_mt_20250812_1534
Q,U,S,30,A,00,A05,0,A00,A0,A0,E0,0,0,2023,2,,3428,432856,1,1,QWI_F MT 30 1993:1-2024:4 V4.12.0 R2025Q3 qwipu_mt_20250812_1534
Q,U,S,30,4,5182,A05,0,A00,A0,A0,E0,0,0,2023,3,,5915,424,1,1,QWI_F MT 30 1993:1-2024:4 V4.12.0 R2025Q3 qwipu_mt_20250812_1534
Q,U,S,30,A,00,A05,0,A00,A0,A0,E0,0,0,2023,3,,3348,425139,1,1,QWI_F MT 30 1993:1-2024:4 V4.12.0 R2025Q3 qwipu_mt_20250812_1534
Q,U,S,30,4,5182,A05,0,A00,A0,A0,E0,0,0,2023,4,,13378,412,1,1,QWI_F MT 30 1993:1-2024:4 V4.12.0 R2025Q3 qwipu_mt_20250812_1534
Q,U,S,30,A,00,A05,0,A00,A0,A0,E0,0,0,2023,4,,3380,416417,1,1,QWI_F MT 30 1993:1-2024:4 V4.12.0 R2025Q3 qwipu_mt_20250812_1534
Q,U,S,30,4,5182,A05,0,A00,A0,A0,E0,0,0,2024,1,,9830,414,1,1,QWI_F MT 30 1993:1-2024:4 V4.12.0 R2025Q3 qwipu_mt_20250812_1534
Q,U,S,30,A,00,A05,0,A00,A0,A0,E0,0,0,2024,1,,3171,418951,1,1,QWI_F MT 30 1993:1-2024:4 V4.12.0 R2025Q3 qwipu_mt_20250812_1534
Q,U,S,30,4,5182,A05,0,A00,A0,A0,E0,0,0,2024,2,,10299,409,1,1,QWI_F MT 30 1993:1-2024:4 V4.12.0 R2025Q3 qwipu_mt_20250812_1534
Q,U,S,30,A,00,A05,0,A00,A0,A0,E0,0,0,2024,2,,3568,438781,1,1,QWI_F MT 30 1993:1-2024:4 V4.12.0 R2025Q3 qwipu_mt_20250812_1534
Q,U,S,30,4,5182,A05,0,A00,A0,A0,E0,0,0,2024,3,,8724,402,1,1,QWI_F MT 30 1993:1-2024:4 V4.12.0 R2025Q3 qwipu_mt_20250812_1534
Q,U,S,30,A,00,A05,0,A00,A0,A0,E0,0,0,2024,3,,3398,431219,1,1,QWI_F MT 30 1993:1-2024:4 V4.12.0 R2025Q3 qwipu_mt_20250812_1534
Q,U,S,30,4,5182,A05,0,A00,A0,A0,E0,0,0,2024,4,,,,-1,-1,QWI_F MT 30 1993:1-2024:4 V4.12.0 R2025Q3 qwipu_mt_20250812_1534
Q,U,S,30,A,00,A05,0,A00,A0,A0,E0,0,0,2024,4,,,,-1,-1,QWI_F MT 30 1993:1-2024:4 V4.12.0 R2025Q3 qwipu_mt_20250812_1534
Q,U,S,31,4,5182,A05,0,A00,A0,A0,E0,0,0,2020,1,,5115,3534,1,1,QWI_F NE 31 1999:1-2024:4 V4.12.0 R2025Q3 qwipu_ne_20250717_1427
Q,U,S,31,A,00,A05,0,A00,A0,A0,E0,0,0,2020,1,,2564,787375,1,1,QWI_F NE 31 1999:1-2024:4 V4.12.0 R2025Q3 qwipu_ne_20250717_1427
Q,U,S,31,4,5182,A05,0,A00,A0,A0,E0,0,0,2020,2,,5918,3551,1,1,QWI_F NE 31 1999:1-2024:4 V4.12.0 R2025Q3 qwipu_ne_20250717_1427
Q,U,S,31,A,00,A05,0,A00,A0,A0,E0,0,0,2020,2,,2761,786043,1,1,QWI_F NE 31 1999:1-2024:4 V4.12.0 R2025Q3 qwipu_ne_20250717_1427
Q,U,S,31,4,5182,A05,0,A00,A0,A0,E0,0,0,2020,3,,5576,3677,1,1,QWI_F NE 31 1999:1-2024:4 V4.12.0 R2025Q3 qwipu_ne_20250717_1427
Q,U,S,31,A,00,A05,0,A00,A0,A0,E0,0,0,2020,3,,2692,801391,1,1,QWI_F NE 31 1999:1-2024:4 V4.12.0 R2025Q3 qwipu_ne_20250717_1427
Q,U,S,31,4,5182,A05,0,A00,A0,A0,E0,0,0,2020,4,,6757,3149,1,1,QWI_F NE 31 1999:1-2024:4 V4.12.0 R2025Q3 qwipu_ne_20250717_1427
Q,U,S,31,A,00,A05,0,A00,A0,A0,E0,0,0,2020,4,,2770,793653,1,1,QWI_F NE 31 1999:1-2024:4 V4.12.0 R2025Q3 qwipu_ne_20250717_1427
Q,U,S,31,4,5182,A05,0,A00,A0,A0,E0,0,0,2021,1,,5395,2217,1,1,QWI_F NE 31 1999:1-2024:4 V4.12.0 R2025Q3 qwipu_ne_20250717_1427
Q,U,S,31,A,00,A05,0,A00,A0,A0,E0,0,0,2021,1,,2505,793928,1,1,QWI_F NE 31 1999:1-2024:4 V4.12.0 R2025Q3 qwipu_ne_20250717_1427
Q,U,S,31,4,5182,A05,0,A00,A0,A0,E0,0,0,2021,2,,8929,2285,1,1,QWI_F NE 31 1999:1-2024:4 V4.12.0 R2025Q3 qwipu_ne_20250717_1427
Q,U,S,31,A,00,A05,0,A00,A0,A0,E0,0,0,2021,2,,3113,819439,1,1,QWI_F NE 31 1999:1-2024:4 V4.12.0 R2025Q3 qwipu_ne_20250717_1427
Q,U,S,31,4,5182,A05,0,A00,A0,A0,E0,0,0,2021,3,,5827,2303,1,1,QWI_F NE 31 1999:1-2024:4 V4.12.0 R2025Q3 qwipu_ne_20250717_1427
Q,U,S,31,A,00,A05,0,A00,A0,A0,E0,0,0,2021,3,,2823,815968,1,1,QWI_F NE 31 1999:1-2024:4 V4.12.0 R2025Q3 qwipu_ne_20250717_1427
Q,U,S,31,4,5182,A05,0,A00,A0,A0,E0,0,0,2021,4,,5670,2249,1,1,QWI_F NE 31 1999:1-2024:4 V4.12.0 R2025Q3 qwipu_ne_20250717_1427
Q,U,S,31,A,00,A05,0,A00,A0,A0,E0,0,0,2021,4,,3185,804305,1,1,QWI_F NE 31 1999:1-2024:4 V4.12.0 R2025Q3 qwipu_ne_20250717_1427
Q,U,S,31,4,5182,A05,0,A00,A0,A0,E0,0,0,2022,1,,5497,2239,1,1,QWI_F NE 31 1999:1-2024:4 V4.12.0 R2025Q3 qwipu_ne_20250717_1427
Q,U,S,31,A,00,A05,0,A00,A0,A0,E0,0,0,2022,1,,2817,811034,1,1,QWI_F NE 31 1999:1-2024:4 V4.12.0 R2025Q3 qwipu_ne_20250717_1427
Q,U,S,31,4,5182,A05,0,A00,A0,A0,E0,0,0,2022,2,,5597,2249,1,1,QWI_F NE 31 1999:1-2024:4 V4.12.0 R2025Q3 qwipu_ne_20250717_1427
Q,U,S,31,A,00,A05,0,A00,A0,A0,E0,0,0,2022,2,,3316,836596,1,1,QWI_F NE 31 1999:1-2024:4 V4.12.0 R2025Q3 qwipu_ne_20250717_1427
Q,U,S,31,4,5182,A05,0,A00,A0,A0,E0,0,0,2022,3,,6584,2230,1,1,QWI_F NE 31 1999:1-2024:4 V4.12.0 R2025Q3 qwipu_ne_20250717_1427
Q,U,S,31,A,00,A05,0,A00,A0,A0,E0,0,0,2022,3,,3356,835489,1,1,QWI_F NE 31 1999:1-2024:4 V4.12.0 R2025Q3 qwipu_ne_20250717_1427
Q,U,S,31,4,5182,A05,0,A00,A0,A0,E0,0,0,2022,4,,5815,2148,1,1,QWI_F NE 31 1999:1-2024:4 V4.12.0 R2025Q3 qwipu_ne_20250717_1427
Q,U,S,31,A,00,A05,0,A00,A0,A0,E0,0,0,2022,4,,3302,827330,1,1,QWI_F NE 31 1999:1-2024:4 V4.12.0 R2025Q3 qwipu_ne_20250717_1427
Q,U,S,31,4,5182,A05,0,A00,A0,A0,E0,0,0,2023,1,,7533,2061,1,1,QWI_F NE 31 1999:1-2024:4 V4.12.0 R2025Q3 qwipu_ne_20250717_1427
Q,U,S,31,A,00,A05,0,A00,A0,A0,E0,0,0,2023,1,,3138,835238,1,1,QWI_F NE 31 1999:1-2024:4 V4.12.0 R2025Q3 qwipu_ne_20250717_1427
Q,U,S,31,4,5182,A05,0,A00,A0,A0,E0,0,0,2023,2,,6601,2043,1,1,QWI_F NE 31 1999:1-2024:4 V4.12.0 R2025Q3 qwipu_ne_20250717_1427
Q,U,S,31,A,00,A05,0,A00,A0,A0,E0,0,0,2023,2,,3407,859240,1,1,QWI_F NE 31 1999:1-2024:4 V4.12.0 R2025Q3 qwipu_ne_20250717_1427
Q,U,S,31,4,5182,A05,0,A00,A0,A0,E0,0,0,2023,3,,7902,2023,1,1,QWI_F NE 31 1999:1-2024:4 V4.12.0 R2025Q3 qwipu_ne_20250717_1427
Q,U,S,31,A,00,A05,0,A00,A0,A0,E0,0,0,2023,3,,3122,852286,1,1,QWI_F NE 31 1999:1-2024:4 V4.12.0 R2025Q3 qwipu_ne_20250717_1427
Q,U,S,31,4,5182,A05,0,A00,A0,A0,E0,0,0,2023,4,,5913,1971,1,1,QWI_F NE 31 1999:1-2024:4 V4.12.0 R2025Q3 qwipu_ne_20250717_1427
Q,U,S,31,A,00,A05,0,A00,A0,A0,E0,0,0,2023,4,,3238,842799,1,1,QWI_F NE 31 1999:1-2024:4 V4.12.0 R2025Q3 qwipu_ne_20250717_1427
Q,U,S,31,4,5182,A05,0,A00,A0,A0,E0,0,0,2024,1,,8796,1875,1,1,QWI_F NE 31 1999:1-2024:4 V4.12.0 R2025Q3 qwipu_ne_20250717_1427
Q,U,S,31,A,00,A05,0,A00,A0,A0,E0,0,0,2024,1,,3173,845600,1,1,QWI_F NE 31 1999:1-2024:4 V4.12.0 R2025Q3 qwipu_ne_20250717_1427
Q,U,S,31,4,5182,A05,0,A00,A0,A0,E0,0,0,2024,2,,7343,1866,1,1,QWI_F NE 31 1999:1-2024:4 V4.12.0 R2025Q3 qwipu_ne_20250717_1427
Q,U,S,31,A,00,A05,0,A00,A0,A0,E0,0,0,2024,2,,3452,865061,1,1,QWI_F NE 31 1999:1-2024:4 V4.12.0 R2025Q3 qwipu_ne_20250717_1427
Q,U,S,31,4,5182,A05,0,A00,A0,A0,E0,0,0,2024,3,,7427,1858,1,1,QWI_F NE 31 1999:1-2024:4 V4.12.0 R2025Q3 qwipu_ne_20250717_1427
Q,U,S,31,A,00,A05,0,A00,A0,A0,E0,0,0,2024,3,,3241,858226,1,1,QWI_F NE 31 1999:1-2024:4 V4.12.0 R2025Q3 qwipu_ne_20250717_1427
Q,U,S,31,4,5182,A05,0,A00,A0,A0,E0,0,0,2024,4,,,,-1,-1,QWI_F NE 31 1999:1-2024:4 V4.12.0 R2025Q3 qwipu_ne_20250717_1427
Q,U,S,31,A,00,A05,0,A00,A0,A0,E0,0,0,2024,4,,,,-1,-1,QWI_F NE 31 1999:1-2024:4 V4.12.0 R2025Q3 qwipu_ne_20250717_1427
Q,U,S,32,4,5182,A05,0,A00,A0,A0,E0,0,0,2020,1,,5949,2193,1,1,QWI_F NV 32 1998:1-2024:4 V4.12.0 R2025Q3 qwipu_nv_20250731_1244
Q,U,S,32,A,00,A05,0,A00,A0,A0,E0,0,0,2020,1,,2999,1143107,1,1,QWI_F NV 32 1998:1-2024:4 V4.12.0 R2025Q3 qwipu_nv_20250731_1244
Q,U,S,32,4,5182,A05,0,A00,A0,A0,E0,0,0,2020,2,,6004,2207,1,1,QWI_F NV 32 1998:1-2024:4 V4.12.0 R2025Q3 qwipu_nv_20250731_1244
Q,U,S,32,A,00,A05,0,A00,A0,A0,E0,0,0,2020,2,,2902,1084771,1,1,QWI_F NV 32 1998:1-2024:4 V4.12.0 R2025Q3 qwipu_nv_20250731_1244
Q,U,S,32,4,5182,A05,0,A00,A0,A0,E0,0,0,2020,3,,7492,2250,1,1,QWI_F NV 32 1998:1-2024:4 V4.12.0 R2025Q3 qwipu_nv_20250731_1244
Q,U,S,32,A,00,A05,0,A00,A0,A0,E0,0,0,2020,3,,3181,1116377,1,1,QWI_F NV 32 1998:1-2024:4 V4.12.0 R2025Q3 qwipu_nv_20250731_1244
Q,U,S,32,4,5182,A05,0,A00,A0,A0,E0,0,0,2020,4,,10291,2198,1,1,QWI_F NV 32 1998:1-2024:4 V4.12.0 R2025Q3 qwipu_nv_20250731_1244
Q,U,S,32,A,00,A05,0,A00,A0,A0,E0,0,0,2020,4,,4015,1139919,1,1,QWI_F NV 32 1998:1-2024:4 V4.12.0 R2025Q3 qwipu_nv_20250731_1244
Q,U,S,32,4,5182,A05,0,A00,A0,A0,E0,0,0,2021,1,,8962,2461,1,1,QWI_F NV 32 1998:1-2024:4 V4.12.0 R2025Q3 qwipu_nv_20250731_1244
Q,U,S,32,A,00,A05,0,A00,A0,A0,E0,0,0,2021,1,,3181,1153261,1,1,QWI_F NV 32 1998:1-2024:4 V4.12.0 R2025Q3 qwipu_nv_20250731_1244
Q,U,S,32,4,5182,A05,0,A00,A0,A0,E0,0,0,2021,2,,12146,2526,1,1,QWI_F NV 32 1998:1-2024:4 V4.12.0 R2025Q3 qwipu_nv_20250731_1244
Q,U,S,32,A,00,A05,0,A00,A0,A0,E0,0,0,2021,2,,3880,1208617,1,1,QWI_F NV 32 1998:1-2024:4 V4.12.0 R2025Q3 qwipu_nv_20250731_1244
Q,U,S,32,4,5182,A05,0,A00,A0,A0,E0,0,0,2021,3,,10545,2628,1,1,QWI_F NV 32 1998:1-2024:4 V4.12.0 R2025Q3 qwipu_nv_20250731_1244
Q,U,S,32,A,00,A05,0,A00,A0,A0,E0,0,0,2021,3,,3592,1252019,1,1,QWI_F NV 32 1998:1-2024:4 V4.12.0 R2025Q3 qwipu_nv_20250731_1244
Q,U,S,32,4,5182,A05,0,A00,A0,A0,E0,0,0,2021,4,,20152,2650,1,1,QWI_F NV 32 1998:1-2024:4 V4.12.0 R2025Q3 qwipu_nv_20250731_1244
Q,U,S,32,A,00,A05,0,A00,A0,A0,E0,0,0,2021,4,,3681,1277833,1,1,QWI_F NV 32 1998:1-2024:4 V4.12.0 R2025Q3 qwipu_nv_20250731_1244
Q,U,S,32,4,5182,A05,0,A00,A0,A0,E0,0,0,2022,1,,10091,2862,1,1,QWI_F NV 32 1998:1-2024:4 V4.12.0 R2025Q3 qwipu_nv_20250731_1244
Q,U,S,32,A,00,A05,0,A00,A0,A0,E0,0,0,2022,1,,3319,1294008,1,1,QWI_F NV 32 1998:1-2024:4 V4.12.0 R2025Q3 qwipu_nv_20250731_1244
Q,U,S,32,4,5182,A05,0,A00,A0,A0,E0,0,0,2022,2,,12100,2995,1,1,QWI_F NV 32 1998:1-2024:4 V4.12.0 R2025Q3 qwipu_nv_20250731_1244
Q,U,S,32,A,00,A05,0,A00,A0,A0,E0,0,0,2022,2,,3880,1320345,1,1,QWI_F NV 32 1998:1-2024:4 V4.12.0 R2025Q3 qwipu_nv_20250731_1244
Q,U,S,32,4,5182,A05,0,A00,A0,A0,E0,0,0,2022,3,,9875,3090,1,1,QWI_F NV 32 1998:1-2024:4 V4.12.0 R2025Q3 qwipu_nv_20250731_1244
Q,U,S,32,A,00,A05,0,A00,A0,A0,E0,0,0,2022,3,,3952,1336535,1,1,QWI_F NV 32 1998:1-2024:4 V4.12.0 R2025Q3 qwipu_nv_20250731_1244
Q,U,S,32,4,5182,A05,0,A00,A0,A0,E0,0,0,2022,4,,11955,3063,1,1,QWI_F NV 32 1998:1-2024:4 V4.12.0 R2025Q3 qwipu_nv_20250731_1244
Q,U,S,32,A,00,A05,0,A00,A0,A0,E0,0,0,2022,4,,3791,1337075,1,1,QWI_F NV 32 1998:1-2024:4 V4.12.0 R2025Q3 qwipu_nv_20250731_1244
Q,U,S,32,4,5182,A05,0,A00,A0,A0,E0,0,0,2023,1,,9650,3087,1,1,QWI_F NV 32 1998:1-2024:4 V4.12.0 R2025Q3 qwipu_nv_20250731_1244
Q,U,S,32,A,00,A05,0,A00,A0,A0,E0,0,0,2023,1,,3614,1336792,1,1,QWI_F NV 32 1998:1-2024:4 V4.12.0 R2025Q3 qwipu_nv_20250731_1244
Q,U,S,32,4,5182,A05,0,A00,A0,A0,E0,0,0,2023,2,,12785,3024,1,1,QWI_F NV 32 1998:1-2024:4 V4.12.0 R2025Q3 qwipu_nv_20250731_1244
Q,U,S,32,A,00,A05,0,A00,A0,A0,E0,0,0,2023,2,,3831,1356949,1,1,QWI_F NV 32 1998:1-2024:4 V4.12.0 R2025Q3 qwipu_nv_20250731_1244
Q,U,S,32,4,5182,A05,0,A00,A0,A0,E0,0,0,2023,3,,7548,3063,1,1,QWI_F NV 32 1998:1-2024:4 V4.12.0 R2025Q3 qwipu_nv_20250731_1244
Q,U,S,32,A,00,A05,0,A00,A0,A0,E0,0,0,2023,3,,3733,1367763,1,1,QWI_F NV 32 1998:1-2024:4 V4.12.0 R2025Q3 qwipu_nv_20250731_1244
Q,U,S,32,4,5182,A05,0,A00,A0,A0,E0,0,0,2023,4,,8085,3112,1,1,QWI_F NV 32 1998:1-2024:4 V4.12.0 R2025Q3 qwipu_nv_20250731_1244
Q,U,S,32,A,00,A05,0,A00,A0,A0,E0,0,0,2023,4,,3738,1368481,1,1,QWI_F NV 32 1998:1-2024:4 V4.12.0 R2025Q3 qwipu_nv_20250731_1244
Q,U,S,32,4,5182,A05,0,A00,A0,A0,E0,0,0,2024,1,,8008,2931,1,1,QWI_F NV 32 1998:1-2024:4 V4.12.0 R2025Q3 qwipu_nv_20250731_1244
Q,U,S,32,A,00,A05,0,A00,A0,A0,E0,0,0,2024,1,,3647,1368689,1,1,QWI_F NV 32 1998:1-2024:4 V4.12.0 R2025Q3 qwipu_nv_20250731_1244
Q,U,S,32,4,5182,A05,0,A00,A0,A0,E0,0,0,2024,2,,8272,2958,1,1,QWI_F NV 32 1998:1-2024:4 V4.12.0 R2025Q3 qwipu_nv_20250731_1244
Q,U,S,32,A,00,A05,0,A00,A0,A0,E0,0,0,2024,2,,3957,1377338,1,1,QWI_F NV 32 1998:1-2024:4 V4.12.0 R2025Q3 qwipu_nv_20250731_1244
Q,U,S,32,4,5182,A05,0,A00,A0,A0,E0,0,0,2024,3,,7383,2990,1,1,QWI_F NV 32 1998:1-2024:4 V4.12.0 R2025Q3 qwipu_nv_20250731_1244
Q,U,S,32,A,00,A05,0,A00,A0,A0,E0,0,0,2024,3,,3786,1379674,1,1,QWI_F NV 32 1998:1-2024:4 V4.12.0 R2025Q3 qwipu_nv_20250731_1244
Q,U,S,32,4,5182,A05,0,A00,A0,A0,E0,0,0,2024,4,,,,-1,-1,QWI_F NV 32 1998:1-2024:4 V4.12.0 R2025Q3 qwipu_nv_20250731_1244
Q,U,S,32,A,00,A05,0,A00,A0,A0,E0,0,0,2024,4,,,,-1,-1,QWI_F NV 32 1998:1-2024:4 V4.12.0 R2025Q3 qwipu_nv_20250731_1244
Q,U,S,33,4,5182,A05,0,A00,A0,A0,E0,0,0,2020,1,,7276,1138,1,1,QWI_F NH 33 2003:1-2024:4 V4.12.0 R2025Q3 qwipu_nh_20250812_0838
Q,U,S,33,A,00,A05,0,A00,A0,A0,E0,0,0,2020,1,,3302,532900,1,1,QWI_F NH 33 2003:1-2024:4 V4.12.0 R2025Q3 qwipu_nh_20250812_0838
Q,U,S,33,4,5182,A05,0,A00,A0,A0,E0,0,0,2020,2,,10395,1125,1,1,QWI_F NH 33 2003:1-2024:4 V4.12.0 R2025Q3 qwipu_nh_20250812_0838
Q,U,S,33,A,00,A05,0,A00,A0,A0,E0,0,0,2020,2,,3577,535945,1,1,QWI_F NH 33 2003:1-2024:4 V4.12.0 R2025Q3 qwipu_nh_20250812_0838
Q,U,S,33,4,5182,A05,0,A00,A0,A0,E0,0,0,2020,3,,9888,1181,1,1,QWI_F NH 33 2003:1-2024:4 V4.12.0 R2025Q3 qwipu_nh_20250812_0838
Q,U,S,33,A,00,A05,0,A00,A0,A0,E0,0,0,2020,3,,3476,551869,1,1,QWI_F NH 33 2003:1-2024:4 V4.12.0 R2025Q3 qwipu_nh_20250812_0838
Q,U,S,33,4,5182,A05,0,A00,A0,A0,E0,0,0,2020,4,,11133,1161,1,1,QWI_F NH 33 2003:1-2024:4 V4.12.0 R2025Q3 qwipu_nh_20250812_0838
Q,U,S,33,A,00,A05,0,A00,A0,A0,E0,0,0,2020,4,,3694,551928,1,1,QWI_F NH 33 2003:1-2024:4 V4.12.0 R2025Q3 qwipu_nh_20250812_0838
Q,U,S,33,4,5182,A05,0,A00,A0,A0,E0,0,0,2021,1,,7813,1232,1,1,QWI_F NH 33 2003:1-2024:4 V4.12.0 R2025Q3 qwipu_nh_20250812_0838
Q,U,S,33,A,00,A05,0,A00,A0,A0,E0,0,0,2021,1,,3529,552991,1,1,QWI_F NH 33 2003:1-2024:4 V4.12.0 R2025Q3 qwipu_nh_20250812_0838
Q,U,S,33,4,5182,A05,0,A00,A0,A0,E0,0,0,2021,2,,17043,1247,1,1,QWI_F NH 33 2003:1-2024:4 V4.12.0 R2025Q3 qwipu_nh_20250812_0838
Q,U,S,33,A,00,A05,0,A00,A0,A0,E0,0,0,2021,2,,4566,579019,1,1,QWI_F NH 33 2003:1-2024:4 V4.12.0 R2025Q3 qwipu_nh_20250812_0838
Q,U,S,33,4,5182,A05,0,A00,A0,A0,E0,0,0,2021,3,,12116,1314,1,1,QWI_F NH 33 2003:1-2024:4 V4.12.0 R2025Q3 qwipu_nh_20250812_0838
Q,U,S,33,A,00,A05,0,A00,A0,A0,E0,0,0,2021,3,,3676,577295,1,1,QWI_F NH 33 2003:1-2024:4 V4.12.0 R2025Q3 qwipu_nh_20250812_0838
Q,U,S,33,4,5182,A05,0,A00,A0,A0,E0,0,0,2021,4,,11389,1404,1,1,QWI_F NH 33 2003:1-2024:4 V4.12.0 R2025Q3 qwipu_nh_20250812_0838
Q,U,S,33,A,00,A05,0,A00,A0,A0,E0,0,0,2021,4,,4128,573446,1,1,QWI_F NH 33 2003:1-2024:4 V4.12.0 R2025Q3 qwipu_nh_20250812_0838
Q,U,S,33,4,5182,A05,0,A00,A0,A0,E0,0,0,2022,1,,10401,1416,1,1,QWI_F NH 33 2003:1-2024:4 V4.12.0 R2025Q3 qwipu_nh_20250812_0838
